http:mediabiasfactcheck.comsyria news,http://mediabiasfactcheck.com/syria-news/,LOW
syriana analysis,https://mediabiasfactcheck.com/syriana-analysis/,MIXED
tabasco post bias,https://mediabiasfactcheck.com/tabasco-post-bias/,MIXED
takis magazine,https://mediabiasfactcheck.com/takis-magazine/,LOW
tallahassee sun,https://mediabiasfactcheck.com/tallahassee-sun/,MIXED
tamaulipas post bias,https://mediabiasfactcheck.com/tamaulipas-post-bias/,MIXED
tampa republic,https://mediabiasfactcheck.com/tampa-republic/,MIXED
tasnim news agency,https://mediabiasfactcheck.com/tasnim-news-agency/,MIXED
tb daily news,https://mediabiasfactcheck.com/tb-daily-news/,MIXED
tea party inc,https://mediabiasfactcheck.com/tea-party-inc/,LOW
tea party patriots,https://mediabiasfactcheck.com/tea-party-patriots/,MIXED
techstartups,https://mediabiasfactcheck.com/techstartups/,MIXED
telesur,https://mediabiasfactcheck.com/telesur/,MIXED
teller report bias,https://mediabiasfactcheck.com/teller-report-bias/,MIXED
the african exponent,https://mediabiasfactcheck.com/the-african-exponent/,MIXED
the american mirror,https://mediabiasfactcheck.com/the-american-mirror/,LOW
the bearded patriot,https://mediabiasfactcheck.com/the-bearded-patriot/,LOW
the beltway report,https://mediabiasfactcheck.com/the-beltway-report/,MIXED
the bl,https://mediabiasfactcheck.com/the-bl/,MIXED
the blacksphere kevin jackson,https://mediabiasfactcheck.com/the-blacksphere-kevin-jackson/,MIXED
the blaze,https://mediabiasfactcheck.com/the-blaze/,MIXED
the blue state conservative bias,https://mediabiasfactcheck.com/the-blue-state-conservative-bias/,LOW
the buffalo chronicle,https://mediabiasfactcheck.com/the-buffalo-chronicle/,MIXED
the colorado herald,https://mediabiasfactcheck.com/the-colorado-herald/,LOW
the conservative brief,https://mediabiasfactcheck.com/the-conservative-brief/,MIXED
the conservative central,https://mediabiasfactcheck.com/the-conservative-central/,LOW
the conservative papers,https://mediabiasfactcheck.com/the-conservative-papers/,MIXED
the covid world bias,https://mediabiasfactcheck.com/the-covid-world-bias/,VERY LOW
the counter signal bias,https://mediabiasfactcheck.com/the-counter-signal-bias/,MIXED
the daily bell,https://mediabiasfactcheck.com/the-daily-bell/,LOW
the daily boulder bias,https://mediabiasfactcheck.com/the-daily-boulder-bias/,MIXED
the d c clothesline,https://mediabiasfactcheck.com/the-d-c-clothesline/,MOSTLY FACTUAL
the dc patriot,https://mediabiasfactcheck.com/the-dc-patriot/,LOW
the desert review bias,https://mediabiasfactcheck.com/the-desert-review-bias/,MIXED
the duran,https://mediabiasfactcheck.com/the-duran/,LOW
the economic times,https://mediabiasfactcheck.com/the-economic-times/,MIXED
the epoch times,https://mediabiasfactcheck.com/the-epoch-times/,MIXED
the federalist,https://mediabiasfactcheck.com/the-federalist/,MIXED
the federalist papers project,https://mediabiasfactcheck.com/the-federalist-papers-project/,LOW
the federation for american immigration reform fair,https://mediabiasfactcheck.com/the-federation-for-american-immigration-reform-fair/,LOW
the florida standard bias,https://mediabiasfactcheck.com/the-florida-standard-bias/,MIXED
the freedom times,https://mediabiasfactcheck.com/the-freedom-times/,VERY LOW
the free telegraph,https://mediabiasfactcheck.com/the-free-telegraph/,MIXED
the frisky,https://mediabiasfactcheck.com/the-frisky/,MIXED
the gateway pundit,https://mediabiasfactcheck.com/the-gateway-pundit/,VERY LOW
the grayzone,https://mediabiasfactcheck.com/the-grayzone/,MIXED
the hayride,https://mediabiasfactcheck.com/the-hayride/,LOW
the horn news,https://mediabiasfactcheck.com/the-horn-news/,LOW
thejeffreylord com,https://mediabiasfactcheck.com/thejeffreylord-com/,MIXED
the jewish voice bias,https://mediabiasfactcheck.com/the-jewish-voice-bias/,MIXED
the joe rogan experience bias,https://mediabiasfactcheck.com/the-joe-rogan-experience-bias/,MIXED
the last american vagabond bias and credibility,https://mediabiasfactcheck.com/the-last-american-vagabond-bias-and-credibility/,LOW
the last refuge,https://mediabiasfactcheck.com/the-last-refuge/,LOW
the laugh club,https://mediabiasfactcheck.com/the-laugh-club/,LOW
the liberty daily,https://mediabiasfactcheck.com/the-liberty-daily/,MIXED
the liberty loft,https://mediabiasfactcheck.com/the-liberty-loft/,MIXED
the liberty revolution bias,https://mediabiasfactcheck.com/the-liberty-revolution-bias/,LOW
the limited times newsrnd com bias and credibility,https://mediabiasfactcheck.com/the-limited-times-newsrnd-com-bias-and-credibility/,MIXED
al majalla,https://mediabiasfactcheck.com/al-majalla/,MIXED
the manhattan bias,https://mediabiasfactcheck.com/the-manhattan-bias/,LOW
the michigan independent bias,https://mediabiasfactcheck.com/the-michigan-independent-bias/,MIXED
the millennium report,https://mediabiasfactcheck.com/the-millennium-report/,LOW
the national patriot,https://mediabiasfactcheck.com/the-national-patriot/,LOW
the national pulse,https://mediabiasfactcheck.com/the-national-pulse/,MIXED
the national uae,https://mediabiasfactcheck.com/the-national-uae/,MIXED
the ohio independent bias,https://mediabiasfactcheck.com/the-ohio-independent-bias/,MIXED
the ohio star,https://mediabiasfactcheck.com/the-ohio-star/,MIXED
the other 98,https://mediabiasfactcheck.com/the-other-98/,LOW
the patriot nation,https://mediabiasfactcheck.com/the-patriot-nation/,LOW
the politics online,https://mediabiasfactcheck.com/the-politics-online/,LOW
the post email,https://mediabiasfactcheck.com/the-post-email/,MIXED
the proud liberal,https://mediabiasfactcheck.com/the-proud-liberal/,MIXED
the published reporter bias,https://mediabiasfactcheck.com/the-published-reporter-bias/,LOW
the raging patriot bias,https://mediabiasfactcheck.com/the-raging-patriot-bias/,LOW
the rebel,https://mediabiasfactcheck.com/the-rebel/,MIXED
the religion of peace,https://mediabiasfactcheck.com/the-religion-of-peace/,LOW
the remnant magazine,https://mediabiasfactcheck.com/the-remnant-magazine/,LOW
the rfangle,https://mediabiasfactcheck.com/the-rfangle/,MIXED
the region news,https://mediabiasfactcheck.com/the-region-news/,MIXED
the right scoop,https://mediabiasfactcheck.com/the-right-scoop/,MIXED
the right stuff,https://mediabiasfactcheck.com/the-right-stuff/,VERY LOW
the ron paul institute,https://mediabiasfactcheck.com/the-ron-paul-institute/,MIXED
the science news reporter,https://mediabiasfactcheck.com/the-science-news-reporter/,MIXED
the science times,https://mediabiasfactcheck.com/the-science-times/,MIXED
the scoop,https://mediabiasfactcheck.com/the-scoop/,MIXED
sons liberty media,https://mediabiasfactcheck.com/sons-liberty-media/,LOW
thespectator info,https://mediabiasfactcheck.com/thespectator-info/,VERY LOW
the tennessee star,https://mediabiasfactcheck.com/the-tennessee-star/,MIXED
tehran times,https://mediabiasfactcheck.com/tehran-times/,MIXED
thinking conservative bias,https://mediabiasfactcheck.com/thinking-conservative-bias/,LOW
the times of america,https://mediabiasfactcheck.com/the-times-of-america/,VERY LOW
the true defender,https://mediabiasfactcheck.com/the-true-defender/,LOW
the true reporter,https://mediabiasfactcheck.com/the-true-reporter/,LOW
the truth voice,https://mediabiasfactcheck.com/the-truth-voice/,LOW
the union journal,https://mediabiasfactcheck.com/the-union-journal/,LOW
the unz report,https://mediabiasfactcheck.com/the-unz-report/,LOW
the warren sun bias,https://mediabiasfactcheck.com/the-warren-sun-bias/,MIXED
the wisconsin independent bias,https://mediabiasfactcheck.com/the-wisconsin-independent-bias/,MIXED
three percent nation bias,https://mediabiasfactcheck.com/three-percent-nation-bias/,LOW
three rivers gazette bias,https://mediabiasfactcheck.com/three-rivers-gazette-bias/,MIXED
thumb reporter bias,https://mediabiasfactcheck.com/thumb-reporter-bias/,MIXED
tobacco news wire bias,https://mediabiasfactcheck.com/tobacco-news-wire-bias/,MIXED
toddstarnes com,https://mediabiasfactcheck.com/toddstarnes-com/,MIXED
toofab,https://mediabiasfactcheck.com/toofab/,MIXED
topeka sun bias,https://mediabiasfactcheck.com/topeka-sun-bias/,MIXED
torreon post bias,https://mediabiasfactcheck.com/torreon-post-bias/,MIXED
toutiao bias,https://mediabiasfactcheck.com/toutiao-bias/,MIXED
townhall,https://mediabiasfactcheck.com/townhall/,MIXED
treasure coast sun,https://mediabiasfactcheck.com/treasure-coast-sun/,MIXED
treasure valley times,https://mediabiasfactcheck.com/treasure-valley-times/,MIXED
trending politics,https://mediabiasfactcheck.com/trending-politics/,LOW
trendingpoliticsnews com bias,https://mediabiasfactcheck.com/trendingpoliticsnews-com-bias/,MIXED
triangle news bias,https://mediabiasfactcheck.com/triangle-news-bias/,MIXED
tri city record bias,https://mediabiasfactcheck.com/tri-city-record-bias/,MIXED
tri city sun bias,https://mediabiasfactcheck.com/tri-city-sun-bias/,MIXED
true viral news,https://mediabiasfactcheck.com/true-viral-news/,VERY LOW
trump news,https://mediabiasfactcheck.com/trump-news/,VERY LOW
trump train news,https://mediabiasfactcheck.com/trump-train-news/,MIXED
truth and action,https://mediabiasfactcheck.com/truth-and-action/,LOW
truth based media bias,https://mediabiasfactcheck.com/truth-based-media-bias/,VERY LOW
truth in media,https://mediabiasfactcheck.com/truth-in-media/,LOW
truth press bias,https://mediabiasfactcheck.com/truth-press-bias/,LOW
tsarizm bias,https://mediabiasfactcheck.com/tsarizm-bias/,LOW
tsionizm bias,https://mediabiasfactcheck.com/tsionizm-bias/,LOW
tuckercarlson com bias,https://mediabiasfactcheck.com/tuckercarlson-com-bias/,LOW
tucson standard,https://mediabiasfactcheck.com/tucson-standard/,MIXED
tulare times,https://mediabiasfactcheck.com/tulare-times/,MIXED
turley talks bias,https://mediabiasfactcheck.com/turley-talks-bias/,LOW
turning point usa,https://mediabiasfactcheck.com/turning-point-usa/,LOW
tuscaloosa leader,https://mediabiasfactcheck.com/tuscaloosa-leader/,MIXED
two rivers news bias,https://mediabiasfactcheck.com/two-rivers-news-bias/,MIXED
uncoverdc,https://mediabiasfactcheck.com/uncoverdc/,LOW
understanding the threat,https://mediabiasfactcheck.com/understanding-the-threat/,LOW
union county review bias,https://mediabiasfactcheck.com/union-county-review-bias/,MIXED
unite america first,https://mediabiasfactcheck.com/unite-america-first/,LOW
united voice bias,https://mediabiasfactcheck.com/united-voice-bias/,MIXED
unity news network,https://mediabiasfactcheck.com/unity-news-network/,MIXED
unmuzzled news bias,https://mediabiasfactcheck.com/unmuzzled-news-bias/,MIXED
up gazette bias,https://mediabiasfactcheck.com/up-gazette-bias/,MIXED
upper delta news,https://mediabiasfactcheck.com/upper-delta-news/,MIXED
upper peninsula times bias,https://mediabiasfactcheck.com/upper-peninsula-times-bias/,MIXED
urdupoint bias,https://mediabiasfactcheck.com/urdupoint-bias/,MIXED
us backlash,https://mediabiasfactcheck.com/us-backlash/,VERY LOW
usa really,https://mediabiasfactcheck.com/usa-really/,VERY LOW
usa supreme,https://mediabiasfactcheck.com/usa-supreme/,VERY LOW
ussa news,https://mediabiasfactcheck.com/ussa-news/,LOW
valeurs actuelles bias,https://mediabiasfactcheck.com/valeurs-actuelles-bias/,MIXED
valley gazette bias,https://mediabiasfactcheck.com/valley-gazette-bias/,MIXED
vancouver times,https://mediabiasfactcheck.com/vancouver-times/,MIXED
vanguard america,https://mediabiasfactcheck.com/vanguard-america/,VERY LOW
vdare,https://mediabiasfactcheck.com/vdare/,LOW
veracruz daily post bias,https://mediabiasfactcheck.com/veracruz-daily-post-bias/,MIXED
verdugos news,https://mediabiasfactcheck.com/verdugos-news/,MIXED
victor valley times,https://mediabiasfactcheck.com/victor-valley-times/,MIXED
vidmax 2,https://mediabiasfactcheck.com/vidmax-2/,LOW
vigilant news bias,https://mediabiasfactcheck.com/vigilant-news-bias/,LOW
viral cocaine,https://mediabiasfactcheck.com/viral-cocaine/,LOW
virginia star bias,https://mediabiasfactcheck.com/virginia-star-bias/,MIXED
vision times,https://mediabiasfactcheck.com/vision-times/,MIXED
wallbuilders,https://mediabiasfactcheck.com/wallbuilders/,LOW
war on fakes bias,https://mediabiasfactcheck.com/war-on-fakes-bias/,VERY LOW
warner robins today,https://mediabiasfactcheck.com/warner-robins-today/,MIXED
war room steve bannon bias,https://mediabiasfactcheck.com/war-room-steve-bannon-bias/,VERY LOW
washington sources,https://mediabiasfactcheck.com/washington-sources/,MIXED
washington times,https://mediabiasfactcheck.com/washington-times/,MIXED
washoe gazette bias,https://mediabiasfactcheck.com/washoe-gazette-bias/,MIXED
washoe news bias,https://mediabiasfactcheck.com/washoe-news-bias/,MIXED
waterford today bias,https://mediabiasfactcheck.com/waterford-today-bias/,MIXED
waterloo times bias,https://mediabiasfactcheck.com/waterloo-times-bias/,MIXED
waynedupree com,https://mediabiasfactcheck.com/waynedupree-com/,LOW
wayne herald bias,https://mediabiasfactcheck.com/wayne-herald-bias/,MIXED
wc georgia news,https://mediabiasfactcheck.com/wc-georgia-news/,MIXED
wc indiana news bias,https://mediabiasfactcheck.com/wc-indiana-news-bias/,MIXED
wc iowa news,https://mediabiasfactcheck.com/wc-iowa-news/,MIXED
wc minnesota news bias,https://mediabiasfactcheck.com/wc-minnesota-news-bias/,MIXED
wc mississippi times bias,https://mediabiasfactcheck.com/wc-mississippi-times-bias/,MIXED
wc missouri news bias,https://mediabiasfactcheck.com/wc-missouri-news-bias/,MIXED
wc new mexico news bias,https://mediabiasfactcheck.com/wc-new-mexico-news-bias/,MIXED
wealth management wire bias,https://mediabiasfactcheck.com/wealth-management-wire-bias/,MIXED
weibo bias,https://mediabiasfactcheck.com/weibo-bias/,MIXED
we love trump,https://mediabiasfactcheck.com/we-love-trump/,VERY LOW
west atlanta news,https://mediabiasfactcheck.com/west-atlanta-news/,MIXED
we the people daily,https://mediabiasfactcheck.com/we-the-people-daily/,LOW
westbank louisiana news bias,https://mediabiasfactcheck.com/westbank-louisiana-news-bias/,MIXED
west central alabama news,https://mediabiasfactcheck.com/west-central-alabama-news/,MIXED
west central michigan news bias,https://mediabiasfactcheck.com/west-central-michigan-news-bias/,MIXED
west central reporter bias,https://mediabiasfactcheck.com/west-central-reporter-bias/,MIXED
westchester reporter bias,https://mediabiasfactcheck.com/westchester-reporter-bias/,MIXED
west contra costa news,https://mediabiasfactcheck.com/west-contra-costa-news/,MIXED
west cook news bias,https://mediabiasfactcheck.com/west-cook-news-bias/,MIXED
west dsm news bias,https://mediabiasfactcheck.com/west-dsm-news-bias/,MIXED
west el dorado news,https://mediabiasfactcheck.com/west-el-dorado-news/,MIXED
west essex news bias,https://mediabiasfactcheck.com/west-essex-news-bias/,MIXED
west hudson valley news bias,https://mediabiasfactcheck.com/west-hudson-valley-news-bias/,MIXED
western wayne today bias,https://mediabiasfactcheck.com/western-wayne-today-bias/,MIXED
west florida news,https://mediabiasfactcheck.com/west-florida-news/,MIXED
west hillsborough news,https://mediabiasfactcheck.com/west-hillsborough-news/,MIXED
west indy news bias,https://mediabiasfactcheck.com/west-indy-news-bias/,MIXED
western journalism,https://mediabiasfactcheck.com/western-journalism/,MIXED
west la times,https://mediabiasfactcheck.com/west-la-times/,MIXED
west lake norman news bias,https://mediabiasfactcheck.com/west-lake-norman-news-bias/,MIXED
west massachusetts news bias,https://mediabiasfactcheck.com/west-massachusetts-news-bias/,MIXED
western nd news bias,https://mediabiasfactcheck.com/western-nd-news-bias/,MIXED
west ny news bias,https://mediabiasfactcheck.com/west-ny-news-bias/,MIXED
west oc times,https://mediabiasfactcheck.com/west-oc-times/,MIXED
west pennyroyal news bias,https://mediabiasfactcheck.com/west-pennyroyal-news-bias/,MIXED
west sbv times,https://mediabiasfactcheck.com/west-sbv-times/,MIXED
west sfv today,https://mediabiasfactcheck.com/west-sfv-today/,MIXED
west sgv news,https://mediabiasfactcheck.com/west-sgv-news/,MIXED
west stl news bias,https://mediabiasfactcheck.com/west-stl-news-bias/,MIXED
west twin cities bias,https://mediabiasfactcheck.com/west-twin-cities-bias/,MIXED
west ventura news,https://mediabiasfactcheck.com/west-ventura-news/,MIXED
west volusia news,https://mediabiasfactcheck.com/west-volusia-news/,MIXED
west wake news bias,https://mediabiasfactcheck.com/west-wake-news-bias/,MIXED
whatfinger,https://mediabiasfactcheck.com/whatfinger/,LOW
whatregistrater com fake fox news,https://mediabiasfactcheck.com/whatregistrater-com-fake-fox-news/,VERY LOW
whats the harm,https://mediabiasfactcheck.com/whats-the-harm/,MIXED
wichita standard bias,https://mediabiasfactcheck.com/wichita-standard-bias/,MIXED
will county gazette bias,https://mediabiasfactcheck.com/will-county-gazette-bias/,MIXED
wine country times,https://mediabiasfactcheck.com/wine-country-times/,MIXED
winston salem times bias,https://mediabiasfactcheck.com/winston-salem-times-bias/,MIXED
wiregrass times,https://mediabiasfactcheck.com/wiregrass-times/,MIXED
wisconsin daily star bias,https://mediabiasfactcheck.com/wisconsin-daily-star-bias/,MIXED
wisconsin lake times bias,https://mediabiasfactcheck.com/wisconsin-lake-times-bias/,MIXED
wisevoter bias,https://mediabiasfactcheck.com/wisevoter-bias/,MIXED
witherspoon institute,https://mediabiasfactcheck.com/witherspoon-institute/,LOW
wlt report bias,https://mediabiasfactcheck.com/wlt-report-bias/,LOW
wnd news center bias,https://mediabiasfactcheck.com/wnd-news-center-bias/,LOW
women are human,https://mediabiasfactcheck.com/women-are-human/,MIXED
womens rights news,https://mediabiasfactcheck.com/womens-rights-news/,MIXED
worldgreynews com,https://mediabiasfactcheck.com/worldgreynews-com/,VERY LOW
world net daily wnd,https://mediabiasfactcheck.com/world-net-daily-wnd/,LOW
world news,https://mediabiasfactcheck.com/world-news/,MIXED
worldnewsera bias,https://mediabiasfactcheck.com/worldnewsera-bias/,MIXED
world of buzz bias,https://mediabiasfactcheck.com/world-of-buzz-bias/,MIXED
worldstarhiphop,https://mediabiasfactcheck.com/worldstarhiphop/,MIXED
worldtimetodays bias,https://mediabiasfactcheck.com/worldtimetodays-bias/,MIXED
world tribune,https://mediabiasfactcheck.com/world-tribune/,LOW
wyandotte times bias,https://mediabiasfactcheck.com/wyandotte-times-bias/,MIXED
xinhua english,https://mediabiasfactcheck.com/xinhua-english/,MIXED
xinhua news agency,https://mediabiasfactcheck.com/xinhua-news-agency/,MIXED
x strategies bias,https://mediabiasfactcheck.com/x-strategies-bias/,LOW
xyz net au bias,https://mediabiasfactcheck.com/xyz-net-au-bias/,LOW
yadkin valley news bias,https://mediabiasfactcheck.com/yadkin-valley-news-bias/,MIXED
yavapai news,https://mediabiasfactcheck.com/yavapai-news/,MIXED
yellowhammer times,https://mediabiasfactcheck.com/yellowhammer-times/,MIXED
yellowstone times bias,https://mediabiasfactcheck.com/yellowstone-times-bias/,MIXED
young americans for liberty bias,https://mediabiasfactcheck.com/young-americans-for-liberty-bias/,LOW
young conservatives,https://mediabiasfactcheck.com/young-conservatives/,MIXED
yourcontent,https://mediabiasfactcheck.com/yourcontent/,MIXED
yournews bias,https://mediabiasfactcheck.com/yournews-bias/,MIXED
yuba sutter times,https://mediabiasfactcheck.com/yuba-sutter-times/,MIXED
yucatan post bias,https://mediabiasfactcheck.com/yucatan-post-bias/,MIXED
yuma standard bias,https://mediabiasfactcheck.com/yuma-standard-bias/,MIXED
z3 news bias,https://mediabiasfactcheck.com/z3-news-bias/,VERY LOW
zacatecas post bias,https://mediabiasfactcheck.com/zacatecas-post-bias/,MIXED
accountable us,https://mediabiasfactcheck.com/accountable-us/,MOSTLY FACTUAL
act tv,https://mediabiasfactcheck.com/act-tv/,MOSTLY FACTUAL
action network bias,https://mediabiasfactcheck.com/action-network-bias/,MOSTLY FACTUAL
aftonbladet,https://mediabiasfactcheck.com/aftonbladet/,MIXED
alaska beacon bias,https://mediabiasfactcheck.com/alaska-beacon-bias/,HIGH
al dia,https://mediabiasfactcheck.com/al-dia/,MIXED
alliance for justice afj,https://mediabiasfactcheck.com/alliance-for-justice-afj/,HIGH
alt news,https://mediabiasfactcheck.com/alt-news/,HIGH
alternet,https://mediabiasfactcheck.com/alternet/,MIXED
amandla,https://mediabiasfactcheck.com/amandla/,HIGH
american bridge 21st century,https://mediabiasfactcheck.com/american-bridge-21st-century/,MIXED
american oversight,https://mediabiasfactcheck.com/american-oversight/,MOSTLY FACTUAL
american united separation church state,https://mediabiasfactcheck.com/american-united-separation-church-state/,HIGH
angry white men,https://mediabiasfactcheck.com/angry-white-men/,MIXED
arizona mirror bias,https://mediabiasfactcheck.com/arizona-mirror-bias/,HIGH
arkansas advocate bias,https://mediabiasfactcheck.com/arkansas-advocate-bias/,HIGH
attack the system,https://mediabiasfactcheck.com/attack-the-system/,MIXED
at advocacy bias and credibility,https://mediabiasfactcheck.com/at-advocacy-bias-and-credibility/,MOSTLY FACTUAL
autostraddle,https://mediabiasfactcheck.com/autostraddle/,MIXED
baltimore city paper,https://mediabiasfactcheck.com/baltimore-city-paper/,MOSTLY FACTUAL
bay area reporter,https://mediabiasfactcheck.com/bay-area-reporter/,HIGH
being liberal,https://mediabiasfactcheck.com/being-liberal/,MIXED
billmoyers com,https://mediabiasfactcheck.com/billmoyers-com/,MOSTLY FACTUAL
black agenda report,https://mediabiasfactcheck.com/black-agenda-report/,MIXED
black america web,https://mediabiasfactcheck.com/black-america-web/,MOSTLY FACTUAL
black lives matter,https://mediabiasfactcheck.com/black-lives-matter/,MIXED
black main street,https://mediabiasfactcheck.com/black-main-street/,MOSTLY FACTUAL
bnc black news channel bias,https://mediabiasfactcheck.com/bnc-black-news-channel-bias/,MOSTLY FACTUAL
boing boing,https://mediabiasfactcheck.com/boing-boing/,MIXED
bolde bias,https://mediabiasfactcheck.com/bolde-bias/,MIXED
boston review,https://mediabiasfactcheck.com/boston-review/,HIGH
breakthrough news bias,https://mediabiasfactcheck.com/breakthrough-news-bias/,MIXED
briarpatch magazine bias,https://mediabiasfactcheck.com/briarpatch-magazine-bias/,HIGH
brit co bias and credibility,https://mediabiasfactcheck.com/brit-co-bias-and-credibility/,MOSTLY FACTUAL
brut media bias,https://mediabiasfactcheck.com/brut-media-bias/,MOSTLY FACTUAL
btselem bias,https://mediabiasfactcheck.com/btselem-bias/,MOSTLY FACTUAL
bust magazine,https://mediabiasfactcheck.com/bust-magazine/,MOSTLY FACTUAL
call to activism,https://mediabiasfactcheck.com/call-to-activism/,MOSTLY FACTUAL
canada fact check,https://mediabiasfactcheck.com/canada-fact-check/,MOSTLY FACTUAL
canadian anti hate network bias,https://mediabiasfactcheck.com/canadian-anti-hate-network-bias/,HIGH
canadian dimension,https://mediabiasfactcheck.com/canadian-dimension/,MOSTLY FACTUAL
capital main,https://mediabiasfactcheck.com/capital-main/,HIGH
care2,https://mediabiasfactcheck.com/care2/,MIXED
ceasefire magazine,https://mediabiasfactcheck.com/ceasefire-magazine/,HIGH
center for american progress,https://mediabiasfactcheck.com/center-for-american-progress/,MIXED
center for biological diversity bias,https://mediabiasfactcheck.com/center-for-biological-diversity-bias/,HIGH
center for law and social policy clasp bias 2,https://mediabiasfactcheck.com/center-for-law-and-social-policy-clasp-bias-2/,HIGH
center for media and democracy,https://mediabiasfactcheck.com/center-for-media-and-democracy/,HIGH
center for a stateless society,https://mediabiasfactcheck.com/center-for-a-stateless-society/,MOSTLY FACTUAL
change org,https://mediabiasfactcheck.com/change-org/,MIXED
chicago reader,https://mediabiasfactcheck.com/chicago-reader/,HIGH
the chicago reporter,https://mediabiasfactcheck.com/the-chicago-reporter/,HIGH
china internet information center,https://mediabiasfactcheck.com/china-internet-information-center/,MIXED
cincinnati citybeat bias,https://mediabiasfactcheck.com/cincinnati-citybeat-bias/,HIGH
cleveland scene,https://mediabiasfactcheck.com/cleveland-scene/,HIGH
climate home news bias,https://mediabiasfactcheck.com/climate-home-news-bias/,HIGH
cnn,https://mediabiasfactcheck.com/cnn/,MOSTLY FACTUAL
coda story bias,https://mediabiasfactcheck.com/coda-story-bias/,HIGH
code pink,https://mediabiasfactcheck.com/code-pink/,MIXED
colorado newsline bias,https://mediabiasfactcheck.com/colorado-newsline-bias/,HIGH
colorado times recorder bias,https://mediabiasfactcheck.com/colorado-times-recorder-bias/,HIGH
colorlines,https://mediabiasfactcheck.com/colorlines/,HIGH
color of change bias,https://mediabiasfactcheck.com/color-of-change-bias/,MOSTLY FACTUAL
columbus free press,https://mediabiasfactcheck.com/columbus-free-press/,MIXED
comic sands,https://mediabiasfactcheck.com/comic-sands/,MIXED
common dreams,https://mediabiasfactcheck.com/common-dreams/,HIGH
commune magazine,https://mediabiasfactcheck.com/commune-magazine/,MIXED
communist party usa bias,https://mediabiasfactcheck.com/communist-party-usa-bias/,MOSTLY FACTUAL
consortium news,https://mediabiasfactcheck.com/consortium-news/,MOSTLY FACTUAL
cop block,https://mediabiasfactcheck.com/cop-block/,MIXED
cosmopolitan,https://mediabiasfactcheck.com/cosmopolitan/,MIXED
countercurrents org,https://mediabiasfactcheck.com/countercurrents-org/,MOSTLY FACTUAL
counterfire bias,https://mediabiasfactcheck.com/counterfire-bias/,MOSTLY FACTUAL
counterpunch,https://mediabiasfactcheck.com/counterpunch/,MOSTLY FACTUAL
countervortex bias and credibility,https://mediabiasfactcheck.com/countervortex-bias-and-credibility/,MIXED
crikey,https://mediabiasfactcheck.com/crikey/,HIGH
crimethinc,https://mediabiasfactcheck.com/crimethinc/,HIGH
crooked media,https://mediabiasfactcheck.com/crooked-media/,MOSTLY FACTUAL
crooks and liars,https://mediabiasfactcheck.com/crooks-and-liars/,MOSTLY FACTUAL
current affairs magazine,https://mediabiasfactcheck.com/current-affairs-magazine/,HIGH
curve magazine,https://mediabiasfactcheck.com/curve-magazine/,HIGH
daily beast,https://mediabiasfactcheck.com/daily-beast/,MIXED
daily dot,https://mediabiasfactcheck.com/daily-dot/,HIGH
daily kos,https://mediabiasfactcheck.com/daily-kos/,MIXED
daily montanan bias,https://mediabiasfactcheck.com/daily-montanan-bias/,HIGH
daily news bin,https://mediabiasfactcheck.com/daily-news-bin/,MIXED
daily record scotland,https://mediabiasfactcheck.com/daily-record-scotland/,MOSTLY FACTUAL
daily sound and fury,https://mediabiasfactcheck.com/daily-sound-and-fury/,MIXED
dallas voice,https://mediabiasfactcheck.com/dallas-voice/,HIGH
dame magazine bias,https://mediabiasfactcheck.com/dame-magazine-bias/,HIGH
davidpakman com bias,https://mediabiasfactcheck.com/davidpakman-com-bias/,MOSTLY FACTUAL
dead state,https://mediabiasfactcheck.com/dead-state/,HIGH
deadspin,https://mediabiasfactcheck.com/deadspin/,HIGH
defend democracy press bias,https://mediabiasfactcheck.com/defend-democracy-press-bias/,MIXED
democracy chronicles,https://mediabiasfactcheck.com/democracy-chronicles/,MOSTLY FACTUAL
democracy docket bias,https://mediabiasfactcheck.com/democracy-docket-bias/,HIGH
democracy guardian,https://mediabiasfactcheck.com/democracy-guardian/,MOSTLY FACTUAL
democracy journal,https://mediabiasfactcheck.com/democracy-journal/,HIGH
democracy now,https://mediabiasfactcheck.com/democracy-now/,HIGH
democratic underground,https://mediabiasfactcheck.com/democratic-underground/,MIXED
deshabhimani,https://mediabiasfactcheck.com/deshabhimani/,MIXED
desmog,https://mediabiasfactcheck.com/desmog/,HIGH
detroit metro times,https://mediabiasfactcheck.com/detroit-metro-times/,HIGH
dissent magazine,https://mediabiasfactcheck.com/dissent-magazine/,HIGH
double down news ddn bias,https://mediabiasfactcheck.com/double-down-news-ddn-bias/,MIXED
drudge retort,https://mediabiasfactcheck.com/drudge-retort/,MIXED
earth first journal,https://mediabiasfactcheck.com/earth-first-journal/,MIXED
ecowatch,https://mediabiasfactcheck.com/ecowatch/,MOSTLY FACTUAL
egbertowillies,https://mediabiasfactcheck.com/egbertowillies/,HIGH
electoral vote com,https://mediabiasfactcheck.com/electoral-vote-com/,HIGH
electronic intifada,https://mediabiasfactcheck.com/electronic-intifada/,MIXED
elite daily,https://mediabiasfactcheck.com/elite-daily/,MIXED
elle magazine,https://mediabiasfactcheck.com/elle-magazine/,MOSTLY FACTUAL
erin in the morning bias and credibility,https://mediabiasfactcheck.com/erin-in-the-morning-bias-and-credibility/,MIXED
esquire magazine,https://mediabiasfactcheck.com/esquire-magazine/,MIXED
